what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291841508801
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291841525902
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1291841527363
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291841527627
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291841531953
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1291841533060
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291841533387
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291841537384
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1291841551135
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1291841559120
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1291841571012
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1291841572469
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1291841574982
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1291841576122
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291841576394
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291841580090
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1291841581257
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1291841583789
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291841584100
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291841588114
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1291841589731
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291841590106
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291841593115
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1291841598215
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1291841598445
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1291841600219
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1291841622375
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1291841623401
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291841641548
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291841642335
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1291841643205
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1291841665048
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291841665383
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291841671249
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1291841672296
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1291841673307
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291841673789
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291841678788
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291841679845
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291841681349
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1291841686106
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291841686469
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291841692584
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1291841697984
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291841698424
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291841702609
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1291841714788
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1291841716242
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1291841731618
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291841732496
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291841736720
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291841744168
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291841760112
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1291841781400
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1291841781628
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1291841781674
